Site,Platform,ElementType,Label,Description,ByType,By
mx_vns,desktop,Link,headerV3_lnkCat2DropDown_2,the 2nd category in the second category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l11']/ul/li[3]/a"
mx_vns,tablet,Link,headerV3_lnkCat2DropDown_2,the 2nd category in the second category drop down in the new header,xpath,"//div[@class='headerV3']//li[contains(@class,'menu-dropdown-l1') and contains(@class,'menu-dropdown-l11')]/ul/li[3]/a"
mx_vns,desktop,Link,headerV3_lnkCat2DropDown_3,the 3rd category in the second category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l11']/ul/li[4]/a"
mx_vns,tablet,Link,headerV3_lnkCat2DropDown_3,the 3rd category in the second category drop down in the new header,xpath,"//div[@class='headerV3']//li[contains(@class,'menu-dropdown-l1') and contains(@class,'menu-dropdown-l11')]/ul/li[4]/a"
mx_vns,desktop,Link,headerV3_lnkCat2DropDown_4,the 4th category in the second category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l11']/ul/li[5]/a"
mx_vns,tablet,Link,headerV3_lnkCat2DropDown_4,the 4th category in the second category drop down in the new header,xpath,"//div[@class='headerV3']//li[contains(@class,'menu-dropdown-l1') and contains(@class,'menu-dropdown-l11')]/ul/li[5]/a"
mx_vns,desktop,Link,headerV3_lnkCat3DropDown_0,the 0 category in the third category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l12']/ul/li[1]/a"
mx_vns,tablet,Link,headerV3_lnkCat3DropDown_0,the 0 category in the third category drop down in the new header,xpath,"//div[@class='headerV3']//li[contains(@class,'menu-dropdown-l1') and contains(@class,'menu-dropdown-l12')]/ul/li[1]/a"
mx_vns,desktop,Link,headerV3_lnkCat3DropDown_1,the 1st category in the third category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l12']/ul/li[2]/a"
mx_vns,tablet,Link,headerV3_lnkCat3DropDown_1,the 1st category in the third category drop down in the new header,xpath,"//div[@class='headerV3']//li[contains(@class,'menu-dropdown-l1') and contains(@class,'menu-dropdown-l12')]/ul/li[2]/a"
mx_vns,desktop,Link,headerV3_lnkCat3DropDown_2,the 2nd category in the third category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l12']/ul/li[3]/a"
