Site,Platform,ElementType,Label,Description,ByType,By
All,All,Label,hp_pnlSeoWrapper,the panel of seo wrapper,xpath,"//div[@class='seo-wrapper']"
All,portrait,Link,hp_lnkCloseBanner,the text to close sticky bottom banner,xpath,"//div[@class='modal-wrapper']//span[@class='close-text']"
All,portrait,Link,hp_lnkXCloseBanner,the x icon to close the sticky bottom banner,xpath,"//div[@class='modal-wrapper']//span[@class='icon-close']"
All,All,Link,hp_lnkPopularKeywords,the text of showed popular keywords,xpath,"//div[@class='top-searches']//div[@class='top-content-wrapper']//a"
All,All,Link,hp_lnkChangeLocation,the link of change location on thrending,xpath,"//span[@class='link inline-block underline card-title-cp']"
All,All,TextField,hp_txfLocationInput,the input of location,xpath,"//input[@class='modal-input']"
All,All,Label,hp_pnlAutoComplete,the panel of autocomplete,xpath,"//div[@id='autocompleteField']"
All,All,Label,hp_pnlCorrespondLocation,the corresponding location of autocomplete,xpath,"//div[@class='ac-field']"
All,All,Button,hp_btnConfirmOnAutoComp,the button of confirm on auto complete,xpath,"//div[@class='change-loc']"
All,All,Label,hp_pnlTileLnkControl,the panel of control of tile link,xpath,"//div[@class='tile-container use-isotope-handler using-isotope']/div[3]//section[@class='controls']"
All,All,Link,hp_lnkPostAd,the link of post ad,xpath,"//div[@class='modal-footer stickybottom']//a[@class='btn']/span[1]"
All,landscape,Link,hp_lnkPopularCities,the link of popular cities above footer,xpath,"//div[@class='nonJsOnlyInline top-locations mobile-hide']//div[@class='top-content-wrapper']/div/a"
All,portrait,Link,hp_lnkPopularCities,the link of popular cities above footer,xpath,"//div[@class='nonJsOnlyInline top-locations']//div[@class='top-content-wrapper']//a"
All,portrait,Label,hp_pnlWelcomeBanner,the welcome banner,xpath,"//div[@class='modal']//div[@class='modal-container']"
All,landscape,Button,hp_btnLogin,link to login,xpath,"//div[@class='profile']//a[@class='btn']"
All,portrait,Button,hp_btnLogin,link to login,xpath,"//div[@class='menu-container']//a[@class='btn' and @href='/login.html']"
mx_vns,portrait,TextField,hp_txfChangePopularCity,link to change to popular cities,xpath,"//div[@class='jsOnly top-searches-header top-headers desktop-hide']//span[contains(text(),'Los Mejores Lugares')]"
za,portrait,TextField,hp_txfChangePopularCity,link to change to popular cities,xpath,"//div[@class='jsOnly top-searches-header top-headers desktop-hide']//span[contains(text(),'Top locations')]"
All,All,Label,hp_lblSearchAutoComplete,first of search bar autoComplete atfer input keyword,xpath,"//div[@class='type-ahead-results-container']/ul/li[1]//span[@class='type-ahead-kw']"
All,All,Button,hp_btnCloseChangeLocWindow,button to close change location box,xpath,"//div[@id='locationModal']//span[@class='icon-close']"
All,All,Button,hp_btnCloseChangeLocPickerWindow,button to close change location picker box,xpath,"//div[@id='close-modal']//span[@class='close-text']"
All,All,Link,hp_lnkTrendingFirstAd,the link of trending first image,xpath,"//*[@class='card card-trendingCard']//a[@class='tile-link']"
All,portrait,Link,hp_lnkMyAds,the link of my ads of my account,xpath,"//li[@class='profile-item']/a[contains(@href,'ads')]"
All,All,Button,hp_btnViewMoreTrending,button to view more trending ads,xpath,"//div[@class='card card-trendingCard']//div[@class='card-view-more']//span[1]"
All,All,Button,hp_btnViewMoreTrendingArrowRight,the arrow point to right beside trending view more link,xpath,"//div[@class='card card-trendingCard']//span[@class='icon-down-gray rotate-right']"
All,All,Button,hp_btnViewMoreTrendingArrowDown,the arrow point to down beside trending view more link,xpath,"//div[@class='card card-trendingCard']//span[@class='icon-down-gray']"
All,All,Label,hp_lblFirstTrendingAdImage,image of the first trending ad,xpath,"//*[@class='card card-trendingCard']//a[@class='tile-link']"
All,All,Button,hp_btnFirstTrendingAdFavorite,favorite button of the first trending ad,xpath,"//*[@class='card card-trendingCard']//section[@class='controls']//span[@role='button']"
All,All,Label,hp_lblAllTrendingAdImage,image of all the displayed trending ad,xpath,"//div[@class='card card-trendingCard']//img[@class='lazy ad-image']"
All,All,Label,hp_lblAllTrendingAdPrice,price of all the displayed trending ad,xpath,"//div[@class='card card-trendingCard']//span[@class='price-text']"
All,All,Button,hp_btnAllTrendingAdFavorite,favorite button of all the displayed trending ad,xpath,"//div[@class='card card-trendingCard']//span[@role='button']"
All,All,TextField,hp_txfFirstTrendingAdPrice,price of the first trending ad,xpath,"//div[@class='card card-trendingCard']//div[@data-index='0']//span[@class='price-text']"
All,All,Link,hp_lnkUsername,username in header,xpath,"//div[@class='username']"
All,All,Button,hp_btnMyList,my list to post ad ,xpath,"//div[@id='js-hamburger-icon']"
All,All,Label,hp_lblLeftBanner,link of left banner,xpath,"//html/body//img"
All,All,Label,hp_lblRightBanner,link of right banner,xpath,"//html/body//img"
All,All,Label,hp_lblBottomBanner,link of banner under popular panel,xpath,"//html/body//img"
All,All,Label,hp_lblMobileBanner,link of mobile banner,xpath,"//html/body//img"
All,portrait,TextField,hp_txfWelcomeText,the welcome text on mobile,xpath,"//div[@class='profile-welcome-text']"
All,landscape,Label,hp_lblUserImage,user image on header of desktop,xpath,"//div[@id='js-profile-item-text']/div[1]"
All,portrait,Label,hp_lblUserImage,the user image on mobile,xpath,"//div[contains(@class,'menu-profile')]/div[1]"
All,portrait,Link,hp_lnkLogout,link to logout,xpath,"//div[@class='profile-information']//a[@href='/logout']"
All,landscape,Link,hp_lnkLogout,link to logout,xpath,"//div[@id='js-profile-dropdown']//a[@href='/logout']"
